id,id_ente,id_sede,nombre_de_la_sede,calle,numero_exterior,numero_interior,colonia,alcaldia,codigo_postal,referencias_de_ubicacion,horario_de_atencion,dias_de_atencion,correo_electronico,tel_1,ext_1,tel_2,ext_2,intervencion_en_crisis,terapia_individual,terapia_grupal,impresion_diagnostica,psiquiatrica,salud_reproductiva,atencion_por_lesiones,ile,ive,casa_de_emergencia,refugio,orientacion_o_asesoria_juridica,acompanamiento_juridico,representacion_juridica,medidas_de_proteccion,apertura_de_carpeta_de_investigacion,informacion_y_orientacion,perfiles_socioeconomicos,visitas_de_seguimiento,atencion_re_educativa_a_hombres_que_ejercen_violencia,atencion_psicoterapeutica_a_personas_generadoras_de_violencia,indique_otro_servicio_de_atencion_a_mujeres_victimas_de_violencia_que_porporcione_y_que_no_se_encuen,lon,lat,geopoint
249,FGJ,FGJ-110,Centro de Prevención Social de la Violencia y la Delincuencia con Participación Ciudadana,General Gabriel Hernández,56,S/N,Doctores,Cuauhtémoc,6720.0,esquina con Doctor Rio de la Loza,9 a 15 hrs.,"L, M, X, J, V",centroprevencion2017@gmail.com,53455199,5199.0,,,,,,,,,,,,,,,,,,,,,,,,Feria integral de servicios para prevenir la violencia de genero,-99.1473881,19.4243727,"19.4243727,-99.1473881"
250,SEMU,SEMU-001,Alaíde Foppa,"Prolongación Calle 4, Col. Tolteca",S/N,S/N,Parque de la Juventud,Álvaro Obregón,1150.0,Dentro del Parque de la Juventud,09:00 a 19:00,Lunes a Viernes,luna.alvaroobregon@gmail.com,,,,,Sí,Sí,Sí,No,No,No,No,No,No,,,Sí,Sí,No,No,No,Sí,No,Sí,No,No,,-99.1900623,19.3911106,"19.3911106,-99.1900623"
251,SEMU,SEMU-002,Alaíde Foppa,Calle 22 y Av. Hidalgo,S/N,S/N,Preconcreto,Álvaro Obregón,1400.0,Esquina Calle 17,09:00 a 19:00,Lunes a Viernes,luna.alvaroobregon@gmail.com,,,,,Sí,Sí,Sí,No,No,No,No,No,No,,,Sí,Sí,No,No,No,Sí,No,Sí,No,No,,-99.2150599,19.3724688,"19.3724688,-99.2150599"
252,SEMU,SEMU-005,Benita Galeana,Eje 5 Sur Ramos Millan,95,S/N,Niños Heroes de Chapultepec,Benito Juárez,3440.0,,09:00 a 19:00,Lunes a Viernes,luna.benitojuarez@gmail.com,,,,,Sí,Sí,Sí,No,No,No,No,No,No,,,Sí,Sí,No,No,No,Sí,No,Sí,No,No,,-99.1435938,19.3835803,"19.3835803,-99.1435938"
253,SEMU,SEMU-010,Juana de Asbaje,"Aldama, Violeta y Mina",S/N,S/N,Buenavista.,Cuauhtémoc,6350.0,Sótano Edificio de la Alcaldía,09:00 a 19:00,Lunes a Viernes,lunas.cuauhtemoc@gmail.com,,,,,Sí,Sí,Sí,No,No,No,No,No,No,,,Sí,Sí,No,No,No,Sí,No,Sí,No,No,,-99.150809,19.4439328,"19.4439328,-99.150809"
254,SEMU,SEMU-011,Juana de Asbaje,Río Lerma,S/N,S/N,Cuauhtémoc,Cuauhtémoc,6500.0,,09:00 a 19:00,Lunes a Viernes,lunas.cuauhtemoc@gmail.com,,,,,Sí,Sí,Sí,No,No,No,No,No,No,,,Sí,Sí,No,No,No,Sí,No,Sí,No,No,,-99.1690587,19.4284411,"19.4284411,-99.1690587"
255,SEMU,SEMU-012,Nahui Ollín,Av. Fray Juan de Zumárraga,S/N,S/N,Aragón la Villa,Gustavo A. Madero,7050.0,,09:00 a 19:00,Lunes a Viernes,luna.gam19@gmail.com,,,,,Sí,Sí,Sí,No,No,No,No,No,No,,,Sí,Sí,No,No,No,Sí,No,Sí,No,No,,-99.1167728,19.4834249,"19.4834249,-99.1167728"
256,SEMU,SEMU-014,Coatlicue,Av. Santiago,S/N,S/N,Barrio Santiago,Iztacalco,8800.0,Esquina Playa Rosarito: dentro del centro social “Josefina Díaz”.,09:00 a 19:00,Lunes a Viernes,luna.iztacalco@gmail.com,,,,,Sí,Sí,Sí,No,No,No,No,No,No,,,Sí,Sí,No,No,No,Sí,No,Sí,No,No,,-99.1297003,19.3909259,"19.3909259,-99.1297003"
257,SEMU,SEMU-017,Cristina Pacheco,Calle Piaztic,S/N,S/N,San Jose Atacaxco,Magdalena Contreras,10378.0,Centro Social Atacaxco,09:00 a 19:00,Lunes a Viernes,luna.magdalenacontreras@gmail.com,,,,,Sí,Sí,Sí,No,No,No,No,No,No,,,Sí,Sí,No,No,No,Sí,No,Sí,No,No,,-99.2414827,19.3046877,"19.3046877,-99.2414827"
258,SEMU,SEMU-029,Módulo Abogadas de las Mujeres AO 1 Y 2,Batallon de San Patricio y Escuadron 201,S/N,S/N,Cristo Rey,Álvaro Obregón,1150.0,En el interior de la Agencia del Ministerio Público,08:00 a 21:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,No,No,No,No,No,,-99.1994783,19.3868774,"19.3868774,-99.1994783"
259,SEMU,SEMU-030,Módulo Abogadas de las Mujeres AO 3 Y 4,Av. Toluca,10,S/N,Progreso Tizapan,Álvaro Obregón,1080.0,En el interior de la Agencia del Ministerio Público,08:00 a 21:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,No,No,No,No,No,,-99.2021877,19.3402469,"19.3402469,-99.2021877"
260,SEMU,SEMU-031,Módulo Abogadas de las Mujeres AZC 1 Y 3,Av .De las Culturas y Eje 5 Norte,S/N,S/N,San Martin El Rosario,Azcapotzalco,2120.0,En el interior de la Agencia del Ministerio Público,08:00 a 21:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,No,No,No,No,No,,-99.1915796,19.5105948,"19.5105948,-99.1915796"
261,SEMU,SEMU-035,Módulo Abogadas de las Mujeres BJ 5,Orinoco esquina  con Bretaña,S/N,S/N,Zacahuizco,Benito Juárez,3550.0,En el interior de la Agencia del Ministerio Público,08:00 a 21:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,No,No,No,No,No,,-99.1400102,19.3735943,"19.3735943,-99.1400102"
262,SEMU,SEMU-040,Módulo Abogadas de las Mujeres CUJ 1 Y 2,Cerrada de Ramirez y Castillo Ledón,S/N,S/N,Cuajimalpa,Cuajimalpa,5000.0,En el interior de la Agencia del Ministerio Público,08:00 a 21:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,No,No,No,No,No,,-99.2980502,19.3567184,"19.3567184,-99.2980502"
263,SEMU,SEMU-042,Módulo Abogadas de las Mujeres CUH 2,Aldama y Mina,S/N,S/N,Buenavista,Cuauhtémoc,6350.0,En el interior de la Agencia del Ministerio Público,08:00 a 21:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,No,No,No,No,No,,-99.1515554,19.4405644,"19.4405644,-99.1515554"
264,SEMU,SEMU-047,Módulo Abogadas de las Mujeres CUH 7,Álvaro Obregón esquina Valladolid,269,S/N,Roma Sur,Cuauhtémoc,6760.0,En el interior de la Agencia del Ministerio Público,08:00 a 21:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,No,No,No,No,No,,-99.1671949,19.4171104,"19.4171104,-99.1671949"
265,SEMU,SEMU-051,Módulo Abogadas de las Mujeres GAM 3,Cerrada de los 100,S/N,S/N,Nueva Vallejo,Gustavo A. Madero,7750.0,En el interior de la Agencia del Ministerio Público,08:00 a 21:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,No,No,No,No,No,,-99.156385,19.517957,"19.517957,-99.156385"
266,SEMU,SEMU-052,Módulo Abogadas de las Mujeres GAM 4,5 de febrero  y Vicente villada,S/N,S/N,Aragón la Villa,Gustavo A. Madero,7000.0,En el interior de la Agencia del Ministerio Público,08:00 a 21:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,No,No,No,No,No,,-99.1143574,19.4825056,"19.4825056,-99.1143574"
267,SEMU,SEMU-055,Módulo Abogadas de las Mujeres GAM 7 Y 8,Av.661 entre 604y 606,S/N,S/N,Narciso Bassols,Gustavo A. Madero,7980.0,En el interior de la Agencia del Ministerio Público,08:00 a 21:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,No,No,No,No,No,,-99.0599752,19.4534362,"19.4534362,-99.0599752"
268,SEMU,SEMU-059,Módulo Abogadas de las Mujeres IZP 2,"Callejón  Circunvalación ,esquina Ermita iztapalapa",S/N,S/N,Barrio Santa Barbara,Iztapalapa,9000.0,En el interior de la Agencia del Ministerio Público,08:00 a 21:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,No,No,No,No,No,,-99.0317339,19.3441829,"19.3441829,-99.0317339"
269,SEMU,SEMU-062,Módulo Abogadas de las Mujeres IZP 6,Av. Telecomunicaciones y calle 3,S/N,S/N,Tepalcates,Iztapalapa,9210.0,En el interior de la Agencia del Ministerio Público,08:00 a 21:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,No,No,No,No,No,,-99.0486633,19.3854248,"19.3854248,-99.0486633"
270,SEMU,SEMU-067,Módulo Abogadas de las Mujeres MC 2,Álvaro Obregón,20,S/N,Barranca Seca,Magdalena Contreras,10580.0,En el interior de la Agencia del Ministerio Público,08:00 a 21:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,No,No,No,No,No,,-99.2346249,19.3057132,"19.3057132,-99.2346249"
271,SEMU,SEMU-071,Módulo Abogadas de las Mujeres MH 2,Lago  Erne esquina Lago Colin Pensil Norte,S/N,S/N,Pensil Norte,Miguel Hidalgo,11430.0,En el interior de la Agencia del Ministerio Público,08:00 a 21:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,No,No,No,No,No,,-99.1947472,19.4494716,"19.4494716,-99.1947472"
272,SEMU,SEMU-072,Módulo Abogadas de las Mujeres MH 3,Monte Altais y Alpes,S/N,S/N,Lomas de Chapultepec,Miguel Hidalgo,11000.0,En el interior de la Agencia del Ministerio Público,08:00 a 21:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,No,No,No,No,No,,-99.2101589,19.42671,"19.42671,-99.2101589"
273,SEMU,SEMU-073,Módulo Abogadas de las Mujeres MH 4 Y 5,Privada  General  Sostenes  Rocha esquina Cerrada de las Huertas,S/N,S/N,Ampliación Daniel Garza,Miguel Hidalgo,11840.0,En el interior de la Agencia del Ministerio Público,08:00 a 21:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,No,No,No,No,No,,-99.1919653,19.4064713,"19.4064713,-99.1919653"
274,SEMU,SEMU-074,Módulo Abogadas de las Mujeres TLH 1,Leandro Valle esquina Piraña y Langosta,S/N,S/N,Del Mar,Tláhuac,13270.0,En el interior de la Agencia del Ministerio Público,08:00 a 21:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,No,No,No,No,No,,-99.0689765,19.2849785,"19.2849785,-99.0689765"
275,SEMU,SEMU-078,Módulo Abogadas de las Mujeres TLP 4,Av.Periferico Sur esquina Canal Nacional,S/N,S/N,Granjas Coapa,Tlalpan,14330.0,En el interior de la Agencia del Ministerio Público,08:00 a 21:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,No,No,No,No,No,,-99.1020282,19.2953356,"19.2953356,-99.1020282"
276,SEMU,SEMU-079,Módulo Abogadas de las Mujeres VC 1,San Ciprián  esquina General Anaya,S/N,S/N,Merced Balbuena,Venustiano Carranza,15210.0,En el interior de la Agencia del Ministerio Público,08:00 a 21:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,No,No,No,No,No,,-99.1216705,19.4277898,"19.4277898,-99.1216705"
277,SEMU,SEMU-086,Módulo Abogadas de las Mujeres Fiscalia Especializada de personas adultas mayores víctimas de violencia familiar,General  Gabriel Hernández,56,planta baja,Doctores,Cuauhtémoc,6720.0,En el interior de la Agencia del Ministerio Público,08:00 a 21:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,No,No,No,No,No,,-99.1473881,19.4243727,"19.4243727,-99.1473881"
278,SEMU,SEMU-087,Módulo Abogadas de las Mujeres FDS1,Amberes,54,S/N,Juarez,Cuauhtémoc,6600.0,En el interior de la Agencia del Ministerio Público,08:00 a 21:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,No,No,No,No,No,,-99.1649364,19.4252412,"19.4252412,-99.1649364"
279,SEMU,SEMU-092,Módulo Abogadas de las Mujeres FDS6,General  Gabriel Hernández,56,primer piso,Doctores,Cuauhtémoc,6720.0,En el interior de la Agencia del Ministerio Público,08:00 a 21:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,No,No,No,No,No,,-99.1473881,19.4243727,"19.4243727,-99.1473881"
280,SEMU,SEMU-094,Módulo de Atención Viaja Segura Balderas,Avenida Arcos de Belen  y avenida Niños Heroes,S/N,pasillo linea 3 salida hacia Arcos de Belem,Doctores,Cuauhtémoc,6720.0,En el interior de la Estación del Metro Balderas a un lado del Módulo de Atención al usuario del STC,08:00 a 20:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,Sí,No,No,No,No,No,No,No,No,,,Sí,Sí,No,No,No,No,No,No,No,No,,-99.149007,19.427063,"19.427063,-99.149007"
281,SEMU,SEMU-097,Módulo de Atención Viaja Segura Pino Suárez,Avenida José María Pino Suárez,S/N,pasillo de correspondencia linea 1 hacia linea 2,Centro,Cuauhtémoc,6080.0,En el interior de la Estación del Metro Pino Suárez frente a la piramide.,08:00 a 20:00,lunes a domingo,estrategia. Abogadas.2019@gmail.com,55122772,404.0,22122836,403,Sí,No,No,No,No,No,No,No,No,,,Sí,Sí,No,No,No,No,No,No,No,No,,-99.1327047,19.4282572,"19.4282572,-99.1327047"
282,SEDESA,SEDESA-005,Hospital General Iztapalapa,Reforma Aeronáutica,3018,S/N,Reforma Política,Iztapalapa,9730.0,,08:00 - 16:00,L - V,karen061098@hotmail.com,54087000,,,,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,,,No,No,No,No,No,Sí,No,No,Sí,No,Las capacitaciones se brindan al personal de salud dentro de las Unidades Médicas.,-99.0278776,19.344144,"19.344144,-99.0278776"
283,SEDESA,SEDESA-009,Hospital General  Xoco,Av. México Coyoacán,S/N,S/N,General Anaya,Benito Juárez,3340.0,,08:00 - 16:00,L - V,natalybtw300@hotmail.com,56889178,,56889131,,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,,,No,No,No,No,No,Sí,No,No,Sí,No,Las capacitaciones se brindan al personal de salud dentro de las Unidades Médicas.,-99.1630426,19.365071,"19.365071,-99.1630426"
284,SEDESA,SEDESA-013,Hospital Materno Pediátrico Xochimilco,Av. 16 de Septiembre,S/N,S/N,Xaltocan,Xochimilco,16090.0,,08:00 - 16:00,L - V,valisra2201bb@live.com.mx,56764993,,,,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,No,,,No,No,No,No,No,Sí,No,No,Sí,No,Las capacitaciones se brindan al personal de salud dentro de las Unidades Médicas.,-99.1051345,19.2553552,"19.2553552,-99.1051345"
285,SEDESA,SEDESA-014,Hospital Pediátrico Coyoacán,Prolongación Moctezuma,18,S/N,Del Carmen,Coyoacán,4000.0,,07:00 - 14:00,L - J el día viernes de 07:00 a 19:00,mictlan_azul@hotmail.com,55547621,,55542860,,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,,,No,No,No,No,No,Sí,No,No,Sí,No,Las capacitaciones se brindan al personal de salud dentro de las Unidades Médicas.,-99.1680929,19.3457376,"19.3457376,-99.1680929"
286,SEDESA,SEDESA-019,"J. S. C. S. T. III ""Dr. José Zozaya""",Eje 4 sur (Av. Plutarco Elias Calles),135,S/N,Santa Anita,Iztacalco,8300.0,,08:00 - 16:00,L - V,victoria.lop.ort@gmail.com,50381700,6751.0,,,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,,,No,No,No,No,No,Sí,No,No,Sí,No,Las capacitaciones se brindan al personal de salud dentro de las Unidades Médicas.,-99.1413562,19.3943157,"19.3943157,-99.1413562"
287,SEDESA,SEDESA-021,J. S. C. S. T. III San Pablo Oztotepec,Mariano Matamoros,S/N,S/N,Pueblo San Pablo Oztotepec,Milpa Alta,12400.0,,08:00 - 16:00,L - V,danygab11@hotmail.com,58445651,,,,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,,,No,No,No,No,No,Sí,No,No,Sí,No,Las capacitaciones se brindan al personal de salud dentro de las Unidades Médicas.,-99.0764765,19.1897043,"19.1897043,-99.0764765"
288,SEDESA,SEDESA-023,Hospital de Especialidades Belisario Domínguez,Av. Tláhuac,4866,S/N,San Lorenzo Tezonco,Iztapalapa,9940.0,,08:00 - 16:00,ACTIVO EN ABRIL,,55585000,,,,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,,,No,No,No,No,No,Sí,No,No,Sí,No,Las capacitaciones se brindan al personal de salud dentro de las Unidades Médicas.,-99.0653476,19.3070856,"19.3070856,-99.0653476"
289,SEDESA,SEDESA-026,J.S. Coyoacán C.S. T-III “Dr. Gustavo A. Rovirosa Pérez”,San Gabriel,517,S/N,Pedregal de Santa Úrsula,Coyoacán,4850.0,,08:00 - 16:00,ACTIVO EN ABRIL,griverac_psic@hotmail.com,50381700,,,,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,,,No,No,No,No,No,Sí,No,No,Sí,No,Las capacitaciones se brindan al personal de salud dentro de las Unidades Médicas.,-99.1492303,19.3169362,"19.3169362,-99.1492303"
290,SEDESA,SEDESA-027,J.S. Coyoacán Policlínica “Salvador Allende”,Cerrada Nahuatlacas,40,S/N,Nueva Díaz Ordaz,Coyoacán,4389.0,,08:00 - 16:00,ACTIVO EN ABRIL,gabglezlanda@hotmail.com,50381700,,,,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,,,No,No,No,No,No,Sí,No,No,Sí,No,Las capacitaciones se brindan al personal de salud dentro de las Unidades Médicas.,-99.1514765,19.3273355,"19.3273355,-99.1514765"
291,SEDESA,SEDESA-028,J. S. Cuajimalpa C.S.T III La Navidad,Esquina con calle Estrella de Belén y con calle Baltazar 25 de Diciembre,S/N,S/N,Granjas Navidad,Cuajimalpa,5210.0,,08:00 - 16:00,ACTIVO EN ABRIL,,50381700,6605.0,,,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,,,No,No,No,No,No,Sí,No,No,Sí,No,Las capacitaciones se brindan al personal de salud dentro de las Unidades Médicas.,-99.2835325,19.3755618,"19.3755618,-99.2835325"
292,CEJUR,CEJUR-001,Oficinas Centrales,Xocongo,131,planta baja,Tránsito,Cuauhtémoc,6820.0,A 2 cuadras del metro San Antonio Abad,09:00- 17:00,L-V,,51281122,3000.0,,,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,No,,-99.1321039,19.4179388,"19.4179388,-99.1321039"
293,TSJ,TSJ-001,Juzgado 34 penal,Jaime Nunó,205,S/N,Cuautepec,Gustavo A. Madero,7208.0,Reclusorio Norte,Abierto,365 días,,91564997,653402.0,,,,,,,,,,,,,,,,,Sí,,,,,,,,-99.1510444,19.5451753,"19.5451753,-99.1510444"
294,TSJ,TSJ-003,Juzgado 36 penal,Jaime Nunó,205,S/N,Cuautepec,Gustavo A. Madero,7208.0,Reclusorio Norte,Abierto,365 días,,,653602.0,,,,,,,,,,,,,,,,,Sí,,,,,,,,-99.1510444,19.5451753,"19.5451753,-99.1510444"
295,TSJ,TSJ-006,Juzgado 44 penal,Jaime Nunó,205,S/N,Cuautepec,Gustavo A. Madero,7208.0,Reclusorio Norte,Abierto,365 días,,,654402.0,,,,,,,,,,,,,,,,,Sí,,,,,,,,-99.1510444,19.5451753,"19.5451753,-99.1510444"
296,TSJ,TSJ-007,Juzgado 45 penal,Jaime Nunó,205,S/N,Cuautepec,Gustavo A. Madero,7208.0,Reclusorio Norte,Abierto,365 días,,,654502.0,,,,,,,,,,,,,,,,,Sí,,,,,,,,-99.1510444,19.5451753,"19.5451753,-99.1510444"
297,TSJ,TSJ-010,Juzgado 16 penal,Avenida Reforma,100,S/N,Lomas de San Lorenzo,Iztapalapa,9780.0,Reclusorio Oriente,Abierto,365 días,,91564997,651602.0,,,,,,,,,,,,,,,,,Sí,,,,,,,,-99.0683772,19.3216059,"19.3216059,-99.0683772"
298,TSJ,TSJ-011,Juzgado 17 penal,Avenida Reforma,100,S/N,Lomas de San Lorenzo,Iztapalapa,9780.0,Reclusorio Oriente,Abierto,365 días,,,651702.0,,,,,,,,,,,,,,,,,Sí,,,,,,,,-99.0683772,19.3216059,"19.3216059,-99.0683772"
299,TSJ,TSJ-016,Juzgado 49 penal,Avenida Reforma,100,S/N,Lomas de San Lorenzo,Iztapalapa,9780.0,Reclusorio Oriente,Abierto,365 días,,,654902.0,,,,,,,,,,,,,,,,,Sí,,,,,,,,-99.0683772,19.3216059,"19.3216059,-99.0683772"
300,DIF,DIF-004,Servicio de Atención Psicológica y Reeducativa a Hombres Generadores de Violencia,Prolongación Xochicalco,1000,"Edificio A, segundo piso",Santa Cruz Atoyac,Benito Juárez,3310.0,Metro Parque de los Venados,9:00 a 15:00,Lunes a Viernes,erradicandolaviolencia@dif.cdmx.gob.mx,56040127,4001.0,,,No,No,No,No,No,No,No,No,No,,,No,No,No,No,No,No,No,No,Sí,Sí,,-99.15941,19.3645655,"19.3645655,-99.15941"
301,DIF,DIF-005,"Procuraduría de Protección a Niñas, Niños y Adolescentes",Prolongación Xochicalco,1000,Edificio B,Santa Cruz Atoyac,Benito Juárez,3310.0,Metro Parque de los Venados,09:00 a 18:00,Lunes a viernes,difinalmaltrato@dif.cdmx.gob.mx,56040127,,56057552,Directo,,,,,,,,Sí,,,,Sí,,Sí,,,,,Sí,,,"Todas las actividades son para atención de niñas, niños y adolescentes en riesgo de ser violentados o que son violentados",-99.15941,19.3645655,"19.3645655,-99.15941"
302,STYFE,STYFE-001,Secretaria de Trabajo y Fomento al Empleo,Calzada San Antonio Abad,32,S/N,Tránsito,Cuauhtémoc,6820.0,Entre las estaciones del metro San Antonio Abad y Pino Suarez,9:00A14:30,L-V,mlezamaa@cdmx.gob.mx,57-09-32-33,2010.0,,,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,"CANALIZACIONES A CENTROS DE ATENCIÓN A MUJERES VICTIMAS DE VIOLENCIA, A LAS AREAS CORRESPONDIENTES DEPENDIENDO DEL CASO QUE SE TRATE.",-99.1332473,19.4211992,"19.4211992,-99.1332473"
303,STYFE,STYFE-002,Secretaria de Trabajo y Fomento al Empleo,Calzada San Antonio Abad,32,S/N,Tránsito,Cuauhtémoc,6820.0,Entre las estaciones del metro San Antonio Abad y Pino Suarez,9:00A14:30,L-V,jlunam@cdmx.gob.mx,57-09-32-33,2004.0,,,No,No,No,No,No,No,No,No,No,,,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,ORIENTACIÓN Y REPRESENTACION JURÍDICA EN MATERIA LABORAL.,-99.1332473,19.4211992,"19.4211992,-99.1332473"
304,STYFE,STYFE-003,Secretaria de Trabajo y Fomento al Empleo,Calzada San Antonio Abad,32,S/N,Tránsito,Cuauhtémoc,6820.0,Entre las estaciones del metro San Antonio Abad y Pino Suarez,9:00A14:30,L-V,vinculacionlaboral.uc@gmail.com,57-09-32-33,3030.0,,,No,No,No,No,No,No,No,No,No,,,No,No,No,Sí,No,Sí,Sí,No,No,No,"VINCULAR A LOS SOLICITANTES DE EMPLEO CON LAS OPORTUNIDADES DE TRABAJO QUE SE GENEREN EN LOS DISTINTOS SECTORES DE LA ECONOMIA ASI COMO PROCEDIMIENTOS DE RECLUTAMIENTO, PRESELECCION, VINCULACION DE LOS BUSCADORES DE EMPLEO A LOS PUESTOS DE TRABAJO VACANTES.",-99.1332473,19.4211992,"19.4211992,-99.1332473"
305,STYFE,STYFE-005,Secretaria de Trabajo y Fomento al Empleo,Calzada San Antonio Abad,32,S/N,Tránsito,Cuauhtémoc,6820.0,Entre las estaciones del metro San Antonio Abad y Pino Suarez,9:00A14:30,L-V,snyco.coord.operativa@gmail.com,57-09-32-33,3022.0,,,No,No,No,No,No,No,No,No,No,,,Sí,No,No,No,No,Sí,Sí,Sí,No,No,"APOYAR A LAS PERSONAS DESEMPLEADAS, BUSCADORAS DE EMPLEO DE 16 AÑOS Y MAS, QUE REQUIERAN CAPACITARSE PARA EL DESARROLLO DE HABILIDADES Y COMPETENCIAS LABORALES PARA FACILITAR SU COLOCACION Y DESARROLLO DE UNA ACTIVIDAD PRODUCTIVA.",-99.1332473,19.4211992,"19.4211992,-99.1332473"
306,STYFE,STYFE-006,Secretaria de Trabajo y Fomento al Empleo,Calzada San Antonio Abad,32,S/N,Tránsito,Cuauhtémoc,6820.0,Entre las estaciones del metro San Antonio Abad y Pino Suarez,9:00A14:30,L-V,clemuse.styfe@gmail.com,55-51-98-03-52,,,,No,No,No,No,No,No,No,No,No,,,No,No,No,No,No,Sí,Sí,Sí,No,No,"OFRECER UN INSENTIVO ECONÓMICO EQUIVALENTE AL VALOR MENSUAL DE LA UNIDAD DE MEDIDA Y ACTUALIZACION POR 6 MESES, FOMENTA LA REINCERCION LABORAL A TRAVES DE CAPACITACION Y BOLSA DE TRABAJO.",-99.1332473,19.4211992,"19.4211992,-99.1332473"
