id,nombre,domicilio_con_nombre,coordenadas,latitud,longitud,geopoint,domicilio
65,PRIMARIA GENERAL - DR. SAMUEL RAMOS,"TIZIANO Y VAN OSTADE NO 8,COLONIA ALFONSO XIII, DELEGACION ALVARO OBREGON, MEXICO DF.","-99.19887045716791,19.37468476582302,0",19.37468476582302,-99.19887045716791,"19.3746847658,-99.1988704572",
66,PRIMARIA GENERAL - CIRILO CELIS PASTRANA,"DOMICILIO: CANARIO Y FELIPE ANGELES S/N, COLONIA BELLA VISTA, DELEGACION ALVARO OBREGON, MEXICO DF.","-99.19345795175673,19.3948417615853,0",19.3948417615853,-99.19345795175671,"19.3948417616,-99.1934579518","CANARIO Y FELIPE ANGELES S/N, COLONIA BELLA VISTA, DELEGACION ALVARO OBREGON, MEXICO DF."
67,PREESCOLAR GENERAL - REPUBLICA DE COLOMBIA,"DOMICILIO: GOUNOD Y LAZARO CARDENAS, EX-HIPODROMO DE PERALVILLO, DELEGACION CUAUHTEMOC, MEXICO DF.","-99.13751455592809,19.45861131935035,0",19.45861131935035,-99.13751455592808,"19.4586113194,-99.1375145559","GOUNOD Y LAZARO CARDENAS, EX-HIPODROMO DE PERALVILLO, DELEGACION CUAUHTEMOC, MEXICO DF."
68,PRIMARIA GENERAL - RODOLFO MENENDEZ,"DOMICIILO: SAN ILDEFONSO NO 59, CENTRO, DELEGACION CUAUHTEMOC, MEXICO DF.","-99.12889000007307,19.43621899990599,0",19.43621899990599,-99.12889000007308,"19.4362189999,-99.1288900001","SAN ILDEFONSO NO 59, CENTRO, DELEGACION CUAUHTEMOC, MEXICO DF."
69,PRIMARIA GENERAL - IGNACIO M. ALTAMIRANO,"DOMICILIO: HEROES NO 27, GUERRERO, DELEGACION CUAUHTEMOC, MEXICO DF.","-99.1472459999201,19.43920899984125,0",19.43920899984125,-99.1472459999201,"19.4392089998,-99.1472459999","HEROES NO 27, GUERRERO, DELEGACION CUAUHTEMOC, MEXICO DF."
70,ESCUELA SECUNDARIA TECNICA 42,"DOMICILIO: GOROSTIZA ESQ TENOCHTITLAN, MORELOS, DELEGACION CUAUHTEMOC, MEXICO DF.","-99.12856000010643,19.45189399947041,0",19.45189399947041,-99.12856000010645,"19.4518939995,-99.1285600001","GOROSTIZA ESQ TENOCHTITLAN, MORELOS, DELEGACION CUAUHTEMOC, MEXICO DF."
71,PRIMARIA GENERAL - ROBERTO OWEN,"DOMICILIO: TRIQUIS Y TOTONACAS S/N, TEZOZOMOC, DELEGACION AZCAPOTZALCO, MEXICO DF.","-99.19981800000888,19.49071100004872,0",19.49071100004872,-99.19981800000888,"19.490711,-99.199818","TRIQUIS Y TOTONACAS S/N, TEZOZOMOC, DELEGACION AZCAPOTZALCO, MEXICO DF."
72,PRIMARIA GENERAL - MAESTRO CARLOS GONZALEZ PEÑA,"DOMICILIO: OTE 91 NO 3132 Y NTE 64-A, MARTIRES DE RIO BLANCO, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.11182468668233,19.46054600237369,0",19.46054600237,-99.11182468668,"19.4605460024,-99.1118246867","OTE 91 NO 3132 Y NTE 64-A, MARTIRES DE RIO BLANCO, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
73,PRIMARIA GENERAL - PROFR. TEODORO MONTIEL,"DOMICILIO: CUAUHTEMOC NO 20, ARAGON, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.11657999994492,19.48093100021017,0",19.48093100021,-99.11657999994,"19.4809310002,-99.1165799999","CUAUHTEMOC NO 20, ARAGON, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
74,PREESCOLAR GENERAL - MACUIZOCHITL,"DOMICILIO: BATALLA DE LOMA ALTA ESQ GUERRA, LEYES DE REFORMA, DELEGACION IZTAPALAPA, MEXICO DF.","-99.06972438190026,19.37903177577487,0",19.37903177577,-99.0697243819,"19.3790317758,-99.0697243819","BATALLA DE LOMA ALTA ESQ GUERRA, LEYES DE REFORMA, DELEGACION IZTAPALAPA, MEXICO DF."
75,PRIMARIA GENERAL - PROFRA. CARMEN RAMOS DEL RIO,"DOMICILIO: AV.REVOLUCION NO.81, REFORMA EDUCATIVA, DELEGACION IZTAPALAPA, MEXICO DF.","-99.05548200010038,19.38845500023684,0",19.38845500023,-99.0554820001,"19.3884550002,-99.0554820001","AV.REVOLUCION NO.81, REFORMA EDUCATIVA, DELEGACION IZTAPALAPA, MEXICO DF."
76,PRIMARIA GENERAL - FELIPE CARRILLO PUERTO,"DOMICILIO: SIEMPREVIVA S/N, LOMAS SAN LORENZO, DELEGACION IZTAPALAPA, MEXICO DF.","-99.06327999999417,19.32112199976737,0",19.32112199976,-99.06327999999,"19.3211219998,-99.06328","SIEMPREVIVA S/N, LOMAS SAN LORENZO, DELEGACION IZTAPALAPA, MEXICO DF."
77,"INTERVENCION TEMPRANA, PREESCOLAR, PRIMARIA Y CAPACITACION LABORAL ESPECIAL - CENTRO DE ATENCION MULTIPLE 5","DOMICILIO: FRAY PEDRO DE GANTE NO  43, VASCO DE QUIROGA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.09443800002457,19.49392200028178,0",19.49392200028,-99.09443800002,"19.4939220003,-99.094438","FRAY PEDRO DE GANTE NO  43, VASCO DE QUIROGA, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
78,ESCUELA SECUNDARIA TECNICA 104,"DOMICILIO: UNIDAD HABITACIONAL EL ARBOLITO DOS, UNIDAD HAB EL ARBOLILLO  2, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.16373879127117,19.52544033536543,0",19.52544033536,-99.16373879127,"19.5254403354,-99.1637387913","UNIDAD HABITACIONAL EL ARBOLITO DOS, UNIDAD HAB EL ARBOLILLO  2, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
79,PRIMARIA GENERAL - PROFR. MELITON GUZMAN ROMERO,"DOMICILIO: PROLG DE TURQUESA NO 30, ESTRELLA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.11615600009586,19.47205200015111,0",19.47205200015,-99.11615600009,"19.4720520002,-99.1161560001","PROLG DE TURQUESA NO 30, ESTRELLA, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
80,PRIMARIA GENERAL - SIXTO NIETO ROJAS,"DOMICILIO: NORTE 84 NO 4538M, NUEVA TENOCHTITLAN, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.10417299997226,19.45681999992798,0",19.45681999992,-99.10417299997,"19.4568199999,-99.104173","NORTE 84 NO 4538M, NUEVA TENOCHTITLAN, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
81,PREESCOLAR GENERAL CON SERVICIO ASISTENCIAL - DOLORES CARBAJAL DE GORTARI,"DOMICILIO: MIGUEL KRAMER ESQ. JARDIN, ATLANTIDA, DELEGACION COYOACAN, MEXICO DF.","-99.14649228950243,19.34104612530058,0",19.34104612530058,-99.14649228950243,"19.3410461253,-99.1464922895","MIGUEL KRAMER ESQ. JARDIN, ATLANTIDA, DELEGACION COYOACAN, MEXICO DF."
82,"LACTANTE, MATERNAL Y PREESCOLAR - CENDI SEP NO 08 LUIS G URBINA","DOMICILIO: RETORNO 801 M-8 NO 18, EL CENTINELA, DELEGACION COYOACAN, MEXICO DF.","-99.14089899985737,19.33747999996896,0",19.33747999996896,-99.14089899985736,"19.33748,-99.1408989999","RETORNO 801 M-8 NO 18, EL CENTINELA, DELEGACION COYOACAN, MEXICO DF."
83,PRIMARIA GENERAL - ESTEFANIA CASTAÑEDA,"DOMICILIO: CARLOTA ARMERO S/N, UNIDAD HABITACIONAL C T M, DELEGACION COYOACAN, MEXICO DF.","-99.11479399984688,19.32518000008183,0",19.32518000008183,-99.11479399984688,"19.3251800001,-99.1147939998","CARLOTA ARMERO S/N, UNIDAD HABITACIONAL C T M, DELEGACION COYOACAN, MEXICO DF."
84,PRIMARIA GENERAL - SIRIA,"DOMICILIO: JAPON Y CANTON S/N, ROMERO RUBIO, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.","-99.09963814218418,19.44215552523194,0",19.44215552523,-99.09963814218,"19.4421555252,-99.0996381422","JAPON Y CANTON S/N, ROMERO RUBIO, DELEGACION VENUSTIANO CARRANZA, MEXICO DF."
85,PRIMARIA GENERAL - PROFR. RAFAEL CRUZ MANJARREZ,"DOMICILIO: ROSAL NO 248, SAN PEDRO MARTIR, DELEGACION TLALPAN, MEXICO DF.","-99.16946300004337,19.26445400037212,0",19.26445400037,-99.16946300004,"19.2644540004,-99.169463","ROSAL NO 248, SAN PEDRO MARTIR, DELEGACION TLALPAN, MEXICO DF."
86,PRIMARIA GENERAL - MARTINA ISLAS,"DOMICILIO: ENSEÑANZA NO 3, SAN PEDRO MARTIR, DELEGACION TLALPAN, MEXICO DF.","-99.16722099999188,19.26745300023683,0",19.26745300023,-99.16722099999,"19.2674530002,-99.167221","ENSEÑANZA NO 3, SAN PEDRO MARTIR, DELEGACION TLALPAN, MEXICO DF."
87,PRIMARIA GENERAL - HEROE ANTONIO REYES,"DOMICILIO: PTO MATAMOROS Y MAZATLAN S/N, AMPLIACION CASAS ALEMAN, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.08027440678849,19.47769519792542,0",19.47769519792,-99.08027440678,"19.4776951979,-99.0802744068","PTO MATAMOROS Y MAZATLAN S/N, AMPLIACION CASAS ALEMAN, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
88,PRIMARIA GENERAL - ANTONIO CISNEROS Y CISNEROS,"DOMICILIO: CALLE DE LA BRECHA S/N, TLALPEXCO, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.12871700002069,19.54984999993758,0",19.54984999993,-99.12871700002,"19.5498499999,-99.128717","CALLE DE LA BRECHA S/N, TLALPEXCO, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
89,PRIMARIA GENERAL - PROFRA. VIRGINIA RIVERA LOZANO,"ROMULO O'FARRIL S/N, COLONIA AMPLIACION LAS AGUILAS, DELEGACION ALVARO OBREGON, MEXICO DF","-99.20878600004345,19.34519999981459,0",19.34519999981459,-99.20878600004345,"19.3451999998,-99.208786",
90,SECUNDARIA PARA TRABAJADORES - IGNACIO RAMIREZ,"JAIME TORRES BODET NUM 69, SANTA MARIA LA RIBERA","-99.15685887155227,19.45361198978437,0",19.45361198978437,-99.15685887155227,"19.4536119898,-99.1568588716",
91,PRIMARIA GENERAL - PROFR. MANUEL QUIROZ MARTINEZ,"DOMICILIO: AV ANTIGUA VIA LA VENTA S/N, COLONIA LOMAS DE BECERRA, DELEGACION ALVARO OBREGON, MEXICO DF.","-99.21936460399306,19.38641947402091,0",19.38641947402091,-99.21936460399306,"19.386419474,-99.219364604","AV ANTIGUA VIA LA VENTA S/N, COLONIA LOMAS DE BECERRA, DELEGACION ALVARO OBREGON, MEXICO DF."
92,PRIMARIA GENERAL - MAESTRO FELIX JIMENEZ NAJERA,"DOMICILIO: PROLG MIGUEL NEGRETE S/N, BARRIO GUADALUPE, DELEGACION TLAHUAC, MEXICO DF.","-99.03693399976785,19.30385999984041,0",19.30385999984,-99.03693399976,"19.3038599998,-99.0369339998","PROLG MIGUEL NEGRETE S/N, BARRIO GUADALUPE, DELEGACION TLAHUAC, MEXICO DF."
93,PREESCOLAR GENERAL - TIZAPAN,"DOMICILIO: RIO CHICO S/N, COLONIA TIZAPAN, DELEGACION ALVARO OBREGON, MEXICO DF.","-99.19521059291701,19.34091645629277,0",19.34091645629277,-99.195210592917,"19.3409164563,-99.1952105929","RIO CHICO S/N, COLONIA TIZAPAN, DELEGACION ALVARO OBREGON, MEXICO DF."
94,PRIMARIA GENERAL - LUIS PENICHE VALLADO,"AV CECILIO ACOSTA S/N, ZAPOTITLA, AV CECILIO ACOSTA S/N ZAPOTITLA DOMICILIO:","-99.03787653959955,19.31199743780637,0",19.3119974378,-99.03787653959,"19.3119974378,-99.0378765396",
95,PRIMARIA GENERAL - PROFRA. ENRIQUETA LEON GONZALEZ,"DOMICILIO: SANTA BALBINA Y SAN FRANCISCO, COLONIA MOLINO DE SANTO DOMINGO, DELEGACION ALVARO OBREGON, MEXICO DF.","-99.20877476833398,19.39448422879914,0",19.39448422879914,-99.20877476833398,"19.3944842288,-99.2087747683","SANTA BALBINA Y SAN FRANCISCO, COLONIA MOLINO DE SANTO DOMINGO, DELEGACION ALVARO OBREGON, MEXICO DF."
96,ESCUELA SECUNDARIA TECNICA 116,"DOMICILIO: CALLE MONTES PIRINEOS ESQUINA MAR DE LA CRISIS, SAN FRANCISCO TLALTENCO, DELEGACION TLAHUAC, MEXICO DF.","-99.00830199979474,19.28897599991462,0",19.28897599991,-99.00830199979,"19.2889759999,-99.0083019998","CALLE MONTES PIRINEOS ESQUINA MAR DE LA CRISIS, SAN FRANCISCO TLALTENCO, DELEGACION TLAHUAC, MEXICO DF."
97,PREESCOLAR GENERAL - TLAHUAC,"DOMICILIO: AVENIDA HIDALGO Y CUITLAHUAC S/N, BARRIO SAN MATEO, DELEGACION TLAHUAC, MEXICO DF.","-99.00460067627715,19.26942653838742,0",19.26942653838,-99.00460067627,"19.2694265384,-99.0046006763","AVENIDA HIDALGO Y CUITLAHUAC S/N, BARRIO SAN MATEO, DELEGACION TLAHUAC, MEXICO DF."
98,PREESCOLAR GENERAL - MARIA LAVALLE URBINA,"DOMICILIO: RIO CHURUBUSCO Y SUR 8 S/N, CUCHILLA AGRICOLA ORIENTAL, DELEGACION IZTACALCO, MEXICO DF.","-99.08121646514884,19.40142980084747,0",19.40142980084,-99.08121646514,"19.4014298008,-99.0812164651","RIO CHURUBUSCO Y SUR 8 S/N, CUCHILLA AGRICOLA ORIENTAL, DELEGACION IZTACALCO, MEXICO DF."
99,PREESCOLAR - IGNACIO RAMIREZ,"DOMICILIO: AVENIDA RIO CONSULADO 2874, PENSADOR MEXICANO, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.","-99.08606100002645,19.4438080001243,0",19.44380800012,-99.08606100002,"19.4438080001,-99.086061","AVENIDA RIO CONSULADO 2874, PENSADOR MEXICANO, DELEGACION VENUSTIANO CARRANZA, MEXICO DF."
100,ESCUELA SECUNDARIA TECNICA 7,"DOMICILIO: FERROCARRIL DE CINTURA NUM 85, MORELOS, DELEGACION VENUSTIANO CARRANZA, MEXICO DF.","-99.12108700017193,19.43841299998218,0",19.43841299998,-99.12108700017,"19.438413,-99.1210870002","FERROCARRIL DE CINTURA NUM 85, MORELOS, DELEGACION VENUSTIANO CARRANZA, MEXICO DF."
101,SECUNDARIA GENERAL - OCELOTL,"DOMICILIO: PROL 2 DE ABRIL, PUEBLO SANTA CRUZ ACALPIXCA, DELEGACION XOCHIMILCO, MEXICO DF.","-99.07152660355619,19.2432149895613,0",19.24321498956,-99.07152660355,"19.2432149896,-99.0715266035","PROL 2 DE ABRIL, PUEBLO SANTA CRUZ ACALPIXCA, DELEGACION XOCHIMILCO, MEXICO DF."
102,PRIMARIA GENERAL - CHIPRE,"DOMICILIO: PROLG CANARIAS NO 53, SAN SIMON TICUMAN, DELEGACION BENITO JUAREZ, MEXICO DF..","-99.14595500019892,19.37429200028911,0",19.37429200028911,-99.14595500019892,"19.3742920003,-99.1459550002","PROLG CANARIAS NO 53, SAN SIMON TICUMAN, DELEGACION BENITO JUAREZ, MEXICO DF.."
103,SECUNDARIA GENERAL - SILVESTRE REVUELTAS,"DOMICILIO: VILLA CUAUHTEMOC Y VILLA MOTOLIN, VILLA DE ARAGON, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.05953489585252,19.46636543083533,0",19.46636543083,-99.05953489585,"19.4663654308,-99.0595348959","VILLA CUAUHTEMOC Y VILLA MOTOLIN, VILLA DE ARAGON, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
104,PREESCOLAR GENERAL - MANUEL EDUARDO DE GOROSTIZA,"DOMICILIO: GRANJAS NO 39, LOMAS DE PALO ALTO, DELEGACION CUAJIMALPA DE MORELOS, MEXICO DF.","-99.25504700005169,19.38227800003261,0",19.38227800003261,-99.25504700005168,"19.382278,-99.2550470001","GRANJAS NO 39, LOMAS DE PALO ALTO, DELEGACION CUAJIMALPA DE MORELOS, MEXICO DF."
105,PRIMARIA GENERAL - PROFR. RAFAEL MOLINA BETANCOURT,"DOMICILIO: PLAN DE AYUTLA Y BANDERA, TICOMAN, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.13641347646875,19.51523538221954,0",19.51523538221,-99.13641347646,"19.5152353822,-99.1364134765","PLAN DE AYUTLA Y BANDERA, TICOMAN, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
106,PREESCOLAR GENERAL - LA PASTORA,"DOMICILIO: CUAUHTEMOC Y MOCTEZUMA, LA PASTORA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.13728835152028,19.52374199496046,0",19.52374199496,-99.13728835152,"19.523741995,-99.1372883515","CUAUHTEMOC Y MOCTEZUMA, LA PASTORA, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
107,"INTERVENCION TEMPRANA, PREESCOLAR, PRIMARIA Y CAPACITACION LABORAL ESPECIAL - CENTRO DE ATENCION MULTIPLE 55  M","DOMICILIO: IRIS S/N, JARDINES DE COYOACAN, DELEGACION COYOACAN, MEXICO DF.","-99.1262960001409,19.313408999971,0",19.313408999971,-99.1262960001409,"19.313409,-99.1262960001","IRIS S/N, JARDINES DE COYOACAN, DELEGACION COYOACAN, MEXICO DF."
108,PRIMARIA GENERAL - CARMEN SERDAN ALATRISTE,"DOMICILIO: CALZ DE TLALPAN NO 1728, COUNTRY CLUB CHURUBUSCO, DELEGACION COYOACAN, MEXICO DF.","-99.14439699978982,19.35391899986269,0",19.35391899986269,-99.14439699978982,"19.3539189999,-99.1443969998","CALZ DE TLALPAN NO 1728, COUNTRY CLUB CHURUBUSCO, DELEGACION COYOACAN, MEXICO DF."
109,PREESCOLAR GENERAL - DOLORES GUERRERO,"DOMICILIO: BELISARIO DOMINGUEZ Y AV MEXICO, COYOACAN, DELEGACION COYOACAN, MEXICO DF.","-99.16496918538319,19.35115900471666,0",19.35115900471666,-99.1649691853832,"19.3511590047,-99.1649691854","BELISARIO DOMINGUEZ Y AV MEXICO, COYOACAN, DELEGACION COYOACAN, MEXICO DF."
110,PREESCOLAR GENERAL - FRANCISCO GABILONDO SOLER,"DOMICLIO: RETORNO 1 AV.INGENIEROS MILITARES S/N, NIDAD HAB LOMAS DE SOTELO, DELEGACION MIGUEL HIDALGO, MEXICO DF.",,,,,"RETORNO 1 AV.INGENIEROS MILITARES S/N, NIDAD HAB LOMAS DE SOTELO, DELEGACION MIGUEL HIDALGO, MEXICO DF."
111,SECUNDARIA GENERAL - IGNACIO MANUEL ALTAMIRANO,"DOMICILIO: CARLOS B ZETINA NO 109 ESQ MARTI, ESCANDON, DELEGACION MIGUEL HIDALGO, MEXICO DF.",,,,,"CARLOS B ZETINA NO 109 ESQ MARTI, ESCANDON, DELEGACION MIGUEL HIDALGO, MEXICO DF."
112,PRIMARIA GENERAL - VICENTE GUERRERO,"DOMICILIO: MINA NO 5, PUEBLO SAN MATEO TLALTENANGO, DELEGACION CUAJIMALPA DE MORELOS, MEXICO DF.","-99.28254800008783,19.34257000006414,0",19.34257000006414,-99.28254800008784,"19.3425700001,-99.2825480001","MINA NO 5, PUEBLO SAN MATEO TLALTENANGO, DELEGACION CUAJIMALPA DE MORELOS, MEXICO DF."
113,PREESCOLAR GENERAL - ACAXOCHITL,"DOMICILIO: JOHN F. KENNEDY S/N, COLONIA AMPLIACION PRESIDENTES, DELEGACION ALVARO OBREGON, MEXICO DF.","-99.22482768786726,19.37545455352501,0",19.37545455352501,-99.22482768786726,"19.3754545535,-99.2248276879","JOHN F. KENNEDY S/N, COLONIA AMPLIACION PRESIDENTES, DELEGACION ALVARO OBREGON, MEXICO DF."
114,PRIMARIA GENERAL - GUADALUPE VICTORIA,"DOMICILIO: FELIPE VILLANUEVA NO 18, COLONIA GUADALUPE INN, DELEGACION ALVARO OBREGON, MEXICO DF","-99.18728960207295,19.35983439807186,0",19.35983439807186,-99.18728960207297,"19.3598343981,-99.1872896021","FELIPE VILLANUEVA NO 18, COLONIA GUADALUPE INN, DELEGACION ALVARO OBREGON, MEXICO DF"
115,PRIMARIA GENERAL - REPUBLICA DE HUNGRIA,"DOMICILIO: GLORIA Y GIRASOL, JUAN GONZALEZ ROMERO, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.08935267422589,19.50610570423949,0",19.50610570423,-99.08935267422,"19.5061057042,-99.0893526742","GLORIA Y GIRASOL, JUAN GONZALEZ ROMERO, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
116,PRIMARIA GENERAL - JUAN ESCUTIA,"DOMICILIO: EL BALCON S/N, COLONIA TETELPAN, DELEGACION ALVARO OBREGON, MEXICO DF.","-99.22605199994706,19.34430499994365,0",19.34430499994365,-99.22605199994706,"19.3443049999,-99.2260519999","EL BALCON S/N, COLONIA TETELPAN, DELEGACION ALVARO OBREGON, MEXICO DF."
117,PRIMARIA GENERAL - MTRA. GUADALUPE NUÑEZ Y PARRA,"DOMICILIO: CALZ MISTERIOS NO 795, GUSTAVO A. MADERO, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.11907799989496,19.48430999987198,0",19.48430999987,-99.11907799989,"19.4843099999,-99.1190779999","CALZ MISTERIOS NO 795, GUSTAVO A. MADERO, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
118,PRIMARIA GENERAL - ALFONSO PRUNEDA,"DOMICILIO: AV IXTACALA Y EJE 1 PONIENTE, SANTA ROSA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.17004175905414,19.5278625371782,0",19.52786253717,-99.17004175905,"19.5278625372,-99.170041759","AV IXTACALA Y EJE 1 PONIENTE, SANTA ROSA, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
119,PRIMARIA GENERAL - PROFRA. AURORA LOPEZ VELARDE BERUMEN,"DOMICILIO: PERIFERICO SUR NO 7666, GRANJAS COAPA, DELEGACION TLALPAN, MEXICO DF.","-99.11022699979608,19.29161699978826,0",19.29161699978,-99.11022699979,"19.2916169998,-99.1102269998","PERIFERICO SUR NO 7666, GRANJAS COAPA, DELEGACION TLALPAN, MEXICO DF."
120,PREESCOLAR GENERAL - MIGUEL HIDALGO,"DOMICILIO: AV DE LAS TORRES Y JESUS LECUONA, MIGUEL HIDALGO, DELEGACION TLAHUAC, MEXICO DF.","-99.19588997990478,19.28531531190974,0",19.2853153119,-99.1958899799,"19.2853153119,-99.1958899799","AV DE LAS TORRES Y JESUS LECUONA, MIGUEL HIDALGO, DELEGACION TLAHUAC, MEXICO DF."
121,SECUNDARIA GENERAL - JUVENTINO ROSAS CADENAS,"DOMICILIO: TARASCOS FRENTE A CHONTALES, TLALCOLIGIA, DELEGACION TLALPAN, MEXICO DF.","-99.17415839564407,19.27668839314666,0",19.27668839314,-99.17415839564,"19.2766883931,-99.1741583956","TARASCOS FRENTE A CHONTALES, TLALCOLIGIA, DELEGACION TLALPAN, MEXICO DF."
122,ESCUELA SECUNDARIA TECNICA 40,"DOMICILIO: AV DEL RIEGO S/N, VILLA COAPA, DELEGACION TLALPAN, MEXICO DF.","-99.11894767246648,19.29326230390881,0",19.2932623039,-99.11894767246,"19.2932623039,-99.1189476725","AV DEL RIEGO S/N, VILLA COAPA, DELEGACION TLALPAN, MEXICO DF."
123,PRIMARIA GENERAL - JUAN JACOBO ROUSSEAU,"DOMICILIO: IZTACCIHUATL Y LOS PINOS NO 90, LA PRADERA, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.06680300003178,19.47943999990954,0",19.4794399999,-99.06680300003,"19.4794399999,-99.066803","IZTACCIHUATL Y LOS PINOS NO 90, LA PRADERA, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
124,PREESCOLAR GENERAL - SILVINA JARDON,"DOMICILIO: PRIVADA ROSAS MORENO NO 15, SANTIAGO AHUIZOTLA, DELEGACION AZCAPOTZALCO, MEXICO DF.","-99.21237800031832,19.4796350000068,0",19.4796350000068,-99.21237800031832,"19.479635,-99.2123780003","PRIVADA ROSAS MORENO NO 15, SANTIAGO AHUIZOTLA, DELEGACION AZCAPOTZALCO, MEXICO DF."
125,ESCUELA SECUNDARIA TECNICA 85,"DOMICILIO: CAMINO A CUAUTEPEC Y CHALMITA, EL ARBOLILLO, DELEGACION GUSTAVO A. MADERO, MEXICO DF.","-99.1421249999032,19.52705199991905,0",19.527051999919,-99.1421249999,"19.5270519999,-99.1421249999","CAMINO A CUAUTEPEC Y CHALMITA, EL ARBOLILLO, DELEGACION GUSTAVO A. MADERO, MEXICO DF."
126,PREESCOLAR GENERAL - AMANTECATL,"DOMICILIO: DEMOCRACIAS NO 46, PUEBLO SAN MIGUEL AMANTLA, DELEGACION AZCAPOTZALCO, MEXICO DF.","-99.20483399994511,19.47398499996309,0",19.47398499996309,-99.20483399994512,"19.473985,-99.2048339999","DEMOCRACIAS NO 46, PUEBLO SAN MIGUEL AMANTLA, DELEGACION AZCAPOTZALCO, MEXICO DF."
127,PRIMARIA GENERAL - SANTIAGO R. DE LA VEGA,"DOMICILIO: PROLG BOLIVAR NO 1101, PERIODISTAS, DELEGACION BENITO JUAREZ, MEXICO DF..","-99.14613300003705,19.38240500011318,0",19.38240500011318,-99.14613300003704,"19.3824050001,-99.146133","PROLG BOLIVAR NO 1101, PERIODISTAS, DELEGACION BENITO JUAREZ, MEXICO DF.."
128,PRIMARIA GENERAL - MARTIRES DE LA LIBERTAD,"DOMICILIO: AV AZCAPOTZALCO NO 574, AZCAPOTZALCO, DELEGACION AZCAPOTZALCO, MEXICO DF.","-99.18711000028659,19.47928700008749,0",19.47928700008749,-99.1871100002866,"19.4792870001,-99.1871100003","AV AZCAPOTZALCO NO 574, AZCAPOTZALCO, DELEGACION AZCAPOTZALCO, MEXICO DF."
129,PRIMARIA GENERAL - VIDAL RIVERO,"DOMICILIO: PROLG CIPRES NO 601, DEL GAS, DELEGACION AZCAPOTZALCO, MEXICO DF.","-99.15429328087537,19.46751955571641,0",19.46751955571641,-99.15429328087536,"19.4675195557,-99.1542932809","PROLG CIPRES NO 601, DEL GAS, DELEGACION AZCAPOTZALCO, MEXICO DF."
130,"INTERVENCION TEMPRANA, PREESCOLAR, PRIMARIA Y CAPACITACION LABORAL ESPECIAL - CENTRO DE ATENCION MULTIPLE 40  M","DOMICILIO: MELCHOR OCAMPO NO  1, SANTO TOMAS AJUSCO, DELEGACION TLAHUAC, MEXICO DF.","-99.20532800004945,19.2198359999475,0",19.21983599994,-99.20532800004,"19.2198359999,-99.205328","MELCHOR OCAMPO NO  1, SANTO TOMAS AJUSCO, DELEGACION TLAHUAC, MEXICO DF."
131,PREESCOLAR GENERAL - CADI JUAN N. ALVAREZ,"DOMICILIO: AV. RIO CHURUBUSCO ESQ. CANELA S/N, GRANJAS MEXICO, DELEGACION IZTACALCO, MEXICO DF.","-99.09834836676272,19.39744806835964,0",19.39744806835,-99.09834836676,"19.3974480683,-99.0983483668","AV. RIO CHURUBUSCO ESQ. CANELA S/N, GRANJAS MEXICO, DELEGACION IZTACALCO, MEXICO DF."
132,PRIMARIA GENERAL - ROBERTO MEDELLIN,"DOMICILIO: AV EMILIANO ZAPATA NO 30, PUEBLO SAN NICOLAS TETELCO, DELEGACION TLAHUAC, MEXICO DF.","-98.97226399994445,19.21782000018176,0",19.21782000018,-98.97226399994,"19.2178200002,-98.9722639999","AV EMILIANO ZAPATA NO 30, PUEBLO SAN NICOLAS TETELCO, DELEGACION TLAHUAC, MEXICO DF."
